customer_id,gender,date,product_value,store_id,product_id,product_is_red
1060,0,2017-01-03 21:14:09,265.8850265101404,3,367,False
1062,0,2017-01-03 21:29:33,483.0603013824472,1,180,False
1063,1,2017-01-03 21:43:48,799.4992645384366,5,556,True
1064,1,2017-01-03 21:49:20,190.5366008644922,6,688,False
1065,0,2017-01-03 22:15:57,183.09215701236457,7,720,True
1066,1,2017-01-03 22:17:59,421.7211565094703,1,151,True
1067,1,2017-01-03 22:32:19,772.8810382472539,5,506,False
1068,0,2017-01-03 22:53:18,1664.8917462291315,1,140,True
1069,1,2017-01-03 23:09:11,413.4375816485231,7,772,True
1070,0,2017-01-03 23:52:55,252.75289957645,0,90,True
1071,1,2017-01-04 00:50:01,93.26839194072052,0,27,True
1072,0,2017-01-04 01:07:03,179.23694987566884,5,578,True
1073,0,2017-01-04 01:16:54,605.1122610299618,3,377,False
1074,1,2017-01-04 02:28:21,66.82226481012123,2,207,False
1075,1,2017-01-04 02:36:35,317.22757908813225,3,304,False
1076,0,2017-01-04 02:47:15,512.6228154742414,1,184,True
1077,0,2017-01-04 03:12:43,946.4276267183703,2,260,False
1078,1,2017-01-04 03:36:39,459.3577321381154,8,860,True
1079,0,2017-01-04 03:44:32,227.62256122732887,6,669,False
1080,0,2017-01-04 03:47:01,334.30159736233367,8,809,False
1081,0,2017-01-04 04:34:23,1525.033842953082,7,765,True
1082,0,2017-01-04 05:32:21,276.13934460454493,5,573,False
1083,0,2017-01-04 10:49:08,171.76470415344954,7,762,True
1084,1,2017-01-04 12:02:50,243.4295558457337,5,589,False
1085,1,2017-01-04 12:47:41,326.0060052789429,2,287,False
1086,1,2017-01-04 13:56:55,1193.9494906433015,0,7,True
1087,0,2017-01-04 15:49:28,313.9366055293322,6,611,False
1088,0,2017-01-04 16:20:46,155.1519166083489,3,331,False
1089,0,2017-01-04 16:36:01,158.6274622004403,2,263,False
1090,0,2017-01-04 19:15:46,320.9557372984273,2,235,False
1091,0,2017-01-04 19:20:34,361.1054959605925,3,326,False
1092,0,2017-01-04 19:39:58,2088.74127709555,0,96,True
1093,1,2017-01-04 19:50:25,253.36594446500652,7,705,True
1094,1,2017-01-04 20:59:11,956.4383784194607,8,843,True
1095,1,2017-01-04 21:21:52,336.5745794825192,0,49,True
1096,0,2017-01-04 21:56:26,268.469381125075,0,60,True
1097,0,2017-01-04 23:04:30,259.4758962766714,1,131,False
1098,0,2017-01-04 23:47:38,194.3378735523333,3,320,False
1099,0,2017-01-05 00:55:53,889.8840944678238,5,551,False
1100,0,2017-01-05 01:06:23,336.7749765252793,6,642,False
1101,1,2017-01-05 02:50:21,107.85704574490828,3,366,False
1102,0,2017-01-05 03:02:40,504.8021925301214,7,751,True
1103,0,2017-01-05 04:38:15,590.8557101871603,6,699,False
1104,0,2017-01-05 04:47:15,779.3391670274949,0,95,True
1105,0,2017-01-05 05:29:10,237.72675671280942,5,500,False
1106,0,2017-01-05 13:59:34,686.5398584689462,0,1,True
1107,0,2017-01-05 15:32:02,499.03161893533724,5,537,False
1108,0,2017-01-05 17:17:47,326.0060052789429,2,287,False
1109,1,2017-01-05 18:00:10,264.1319400701125,3,390,False
1110,1,2017-01-05 18:59:23,918.665510857512,7,770,True
1111,0,2017-01-05 20:01:51,141.3317678070266,6,625,False
1112,1,2017-01-05 20:03:24,181.84849885794685,8,831,True
1113,0,2017-01-05 21:11:35,1266.5887334418496,0,85,True
1114,1,2017-01-05 21:41:11,145.31947710169914,7,779,True
1115,0,2017-01-05 21:43:24,1569.2486033037626,0,55,True
1116,0,2017-01-05 23:21:46,181.84849885794685,8,831,True
1117,1,2017-01-05 23:45:05,277.30854804527934,1,176,False
1118,1,2017-01-06 00:21:22,108.31469425424177,2,288,False
1119,1,2017-01-06 01:05:17,1010.3120387101263,1,145,False
1120,1,2017-01-06 01:14:57,115.18941452232916,1,108,True
1121,0,2017-01-06 01:17:37,216.95903798215787,4,471,False
1122,1,2017-01-06 01:18:55,502.38760301400663,7,725,True
1123,0,2017-01-06 01:20:30,266.5243717646717,8,805,True
1124,0,2017-01-06 01:58:01,1090.972976308242,7,709,True
1125,1,2017-01-06 02:00:36,686.5398584689462,0,1,True
1126,1,2017-01-06 02:36:57,1183.8349772914535,3,346,False
1127,1,2017-01-06 03:19:35,884.6413898476378,0,71,True
1128,1,2017-01-06 04:36:16,430.75595530965774,3,381,False
1129,1,2017-01-06 05:48:34,495.21355015220877,6,600,False
1130,0,2017-01-06 06:38:02,456.2601431775964,0,77,True
1131,0,2017-01-06 16:23:49,216.17470693797262,1,172,True
1132,0,2017-01-06 16:28:34,193.25232514399102,5,507,True
1133,1,2017-01-06 16:59:19,220.06466909475293,5,599,True
1134,1,2017-01-06 17:25:34,124.08415597251772,6,641,False
1135,0,2017-01-06 17:31:36,502.38760301400663,7,725,True
1136,1,2017-01-06 18:51:29,356.30839933630875,2,266,False
1137,1,2017-01-06 19:11:23,273.1296910766024,3,396,False
1138,1,2017-01-06 19:55:36,389.4637069900782,8,897,False
1139,1,2017-01-06 20:10:12,176.6077833050697,8,861,True
1140,1,2017-01-06 20:27:43,81.171062907714,6,601,False
1141,0,2017-01-06 20:51:15,287.7584828719364,0,21,True
1142,1,2017-01-06 21:27:31,307.0904824503026,0,23,True
1075,1,2017-01-06 21:33:03,89.83147077976864,7,750,True
1143,1,2017-01-06 23:37:03,604.9706580930798,7,797,True
1144,1,2017-01-06 23:54:34,381.25841419264464,4,439,True
1145,1,2017-01-07 00:21:43,435.21741133469993,4,462,True
1146,1,2017-01-07 02:22:34,241.0005639628894,2,206,False
1147,0,2017-01-07 04:06:20,162.7343981540956,8,834,True
1148,0,2017-01-07 04:26:30,222.83230892503448,8,850,True
1149,0,2017-01-07 06:48:46,1116.5888829411563,2,226,False
1023,0,2017-01-07 10:43:54,240.73120183757584,2,225,False
1150,0,2017-01-07 12:39:35,368.18673129946916,0,14,True
1151,1,2017-01-07 13:56:40,329.6077415704303,4,440,True
1152,0,2017-01-07 14:17:25,503.91508608526567,5,575,True
1153,1,2017-01-07 14:56:08,324.1979748344942,2,292,False
1154,0,2017-01-07 15:07:05,367.3424154920254,3,399,False
1155,0,2017-01-07 15:57:20,403.6072434070945,3,344,False
1156,1,2017-01-07 16:23:08,172.91078497978722,5,504,True
1157,1,2017-01-07 16:32:35,172.81314740623608,6,643,False
1158,1,2017-01-07 16:48:12,377.299891035826,6,690,True
1159,0,2017-01-07 17:09:44,317.22757908813225,3,304,False
1160,1,2017-01-07 18:36:49,117.4058582888031,1,181,True
1161,1,2017-01-07 18:38:37,883.1952829199522,2,282,False
1162,0,2017-01-07 18:43:06,347.23801072720596,1,102,True
1163,0,2017-01-07 19:09:30,40.008704574867245,7,738,True
1164,0,2017-01-07 19:43:43,742.6375391200252,6,673,False
1165,1,2017-01-07 22:41:56,277.30854804527934,1,176,False
1102,0,2017-01-07 23:15:32,347.23801072720596,1,102,True
1166,0,2017-01-07 23:26:20,122.524086007228,5,567,False
1166,0,2017-01-07 23:40:27,1485.8811431985207,7,784,False
1167,1,2017-01-07 23:50:49,402.38725130598084,2,276,False
1095,1,2017-01-08 00:17:01,499.6306067864297,7,711,True
1168,1,2017-01-08 00:41:56,122.524086007228,5,567,False
1169,1,2017-01-08 01:07:59,233.2224972753804,5,592,False
1170,0,2017-01-08 01:17:33,224.97921165464516,7,708,True
1171,0,2017-01-08 02:07:25,269.6208720520128,2,210,False
1172,0,2017-01-08 04:39:59,405.2059149530369,0,5,True
1173,1,2017-01-08 14:36:08,405.2059149530369,0,5,True
1174,1,2017-01-08 15:57:43,601.3628958128784,5,555,True
1175,0,2017-01-08 16:27:59,250.41566714602433,0,10,True
1176,1,2017-01-08 16:48:39,213.18316391544158,0,80,True
1177,1,2017-01-08 17:46:11,1033.6446833120276,0,39,True
1178,0,2017-01-08 18:37:48,193.25232514399102,5,507,True
1179,1,2017-01-08 19:02:30,779.6198875356571,2,291,False
1180,0,2017-01-08 20:13:49,410.8910694388269,1,166,True
1181,1,2017-01-08 21:47:00,140.8890768312289,6,696,False
1182,1,2017-01-08 22:19:34,95.7282541557117,0,54,True
1183,0,2017-01-08 22:52:06,96.80823861616942,0,52,True
1184,1,2017-01-08 23:16:30,695.6539847604952,4,407,False
1127,1,2017-01-08 23:44:25,532.1222589310047,6,684,False
1185,1,2017-01-09 00:12:05,263.3674450368874,5,585,True
1186,0,2017-01-09 01:08:06,393.2659114851989,8,863,False
1187,1,2017-01-09 01:36:07,96.80823861616942,0,52,True
1188,1,2017-01-09 02:32:10,112.80521084962963,2,216,False
1189,0,2017-01-09 02:46:32,262.65671701844775,5,576,False
1190,0,2017-01-09 03:18:44,250.52198632795606,2,246,False
1191,1,2017-01-09 04:56:31,104.54503407768722,6,650,False
1192,1,2017-01-09 05:14:44,227.49073785081742,7,739,True
1193,1,2017-01-09 05:36:30,220.68203031402874,0,78,True
1194,1,2017-01-09 10:39:44,421.3494555051204,2,200,False
1195,1,2017-01-09 11:34:16,140.8890768312289,6,696,False
1196,0,2017-01-09 15:01:59,163.67473816836153,1,133,True
1197,1,2017-01-09 16:12:19,1307.38939576637,1,196,True
1198,1,2017-01-09 17:05:09,211.44757203887934,0,24,True
1199,1,2017-01-09 17:19:24,143.17719410701181,2,257,False
1200,0,2017-01-09 17:37:06,185.83755940370548,8,876,True
1201,1,2017-01-09 17:47:56,421.3494555051204,2,200,False
1202,1,2017-01-09 18:33:03,314.56468656039027,6,655,False
1203,0,2017-01-09 18:34:40,432.4999696006084,0,97,True
1204,1,2017-01-09 18:38:06,379.11714606701884,0,3,True
1205,1,2017-01-09 19:03:03,740.3848847086043,2,208,False
1206,1,2017-01-09 19:27:53,4310.319558575709,2,214,False
1207,1,2017-01-09 19:46:00,1667.625218439152,4,475,False
1208,1,2017-01-09 20:45:24,156.5169616410631,0,43,True
1209,1,2017-01-09 21:00:05,807.084268486518,8,830,False
1210,1,2017-01-09 21:17:57,172.87061009641357,0,91,True
1211,1,2017-01-09 21:27:24,360.45205680604965,1,110,True
1212,0,2017-01-09 21:30:53,1181.4943852666772,0,42,True
1213,0,2017-01-09 21:49:57,82.78322132110418,0,56,True
1214,0,2017-01-09 22:41:09,376.3391216102868,5,539,True
1215,1,2017-01-10 00:13:13,1033.6446833120276,0,39,True
1216,1,2017-01-10 01:57:08,361.32539685776845,6,608,False
1217,0,2017-01-10 02:35:05,262.65671701844775,5,576,False
1218,0,2017-01-10 02:38:11,512.6228154742414,1,184,True
1219,1,2017-01-10 02:58:30,326.1343018509705,5,595,False
1220,1,2017-01-10 03:55:41,180.84909591248103,7,718,True
1221,1,2017-01-10 04:09:18,529.5632655405101,3,353,False
1222,0,2017-01-10 04:42:18,265.8850265101404,3,367,False
1223,0,2017-01-10 09:56:22,180.2567830213996,6,613,False
1224,0,2017-01-10 10:46:33,1194.324905764842,0,30,True
1225,1,2017-01-10 13:35:04,462.70119614218856,4,432,False
1226,0,2017-01-10 13:44:17,379.11714606701884,0,3,True
1227,1,2017-01-10 13:55:09,39.07490203613256,0,33,True
1228,0,2017-01-10 14:28:49,227.62256122732887,6,669,False
1229,1,2017-01-10 14:51:51,237.72675671280942,5,500,False
1230,1,2017-01-10 16:10:26,406.93548199475504,2,285,False
1231,1,2017-01-10 16:28:05,801.252069743713,4,420,True
1232,0,2017-01-10 16:49:48,230.65893531318724,4,443,True
1233,1,2017-01-10 17:23:01,444.63204079098847,0,58,True
1234,1,2017-01-10 17:26:00,876.3385645861874,6,676,False
1235,0,2017-01-10 17:39:03,98.17039074758308,6,666,True
1236,0,2017-01-10 18:12:01,40.008704574867245,7,738,True
1237,1,2017-01-10 18:12:34,292.64317218965095,6,620,False
1238,0,2017-01-10 18:20:58,80.66989121384587,6,691,False
1239,0,2017-01-10 18:31:02,403.22502871041183,7,723,True
1240,0,2017-01-10 18:34:27,281.30683837104544,0,44,True
1241,1,2017-01-10 18:49:00,161.894982457195,2,297,False
1242,1,2017-01-10 19:23:48,132.13394216355746,3,386,False
1243,0,2017-01-10 19:31:50,722.9610431688586,7,792,True
1244,1,2017-01-10 19:38:12,310.20094755848834,7,744,True
1245,0,2017-01-10 19:41:39,105.8890658677958,2,201,False
1246,0,2017-01-10 19:48:09,726.9695400047967,8,804,True
1247,1,2017-01-10 20:06:17,513.9743835980155,6,661,False
1248,0,2017-01-10 20:09:41,392.1796298680586,1,153,True
1249,0,2017-01-10 20:26:31,498.65484562948683,5,542,False
1250,1,2017-01-10 20:39:46,56.95157904400478,0,15,True
1251,0,2017-01-10 20:41:32,868.1824474666964,3,368,False
1167,1,2017-01-10 21:08:18,396.1488875376422,7,794,True
1252,0,2017-01-10 21:09:55,180.2567830213996,6,613,False
1253,1,2017-01-10 21:27:19,241.0005639628894,2,206,False
1254,0,2017-01-10 21:47:13,499.6306067864297,7,711,True
1255,1,2017-01-10 21:51:06,171.76470415344954,7,762,True
1256,1,2017-01-10 21:56:44,498.0622907209308,0,94,True
1069,1,2017-01-10 22:17:10,405.93331027558736,6,664,False
1257,1,2017-01-10 22:29:10,124.08415597251772,6,641,False
1258,0,2017-01-10 22:38:25,141.3317678070266,6,625,False
1259,1,2017-01-10 22:43:42,71.56469763447505,7,775,True
1260,1,2017-01-10 22:43:47,237.15618063682263,6,644,False
1261,0,2017-01-10 22:48:11,89.07626913287113,0,26,True
1262,0,2017-01-10 23:14:25,759.7683084590367,8,874,False
1263,0,2017-01-10 23:17:32,392.8011970271222,0,68,True
1264,1,2017-01-10 23:50:17,155.38515036801522,2,289,False
1265,0,2017-01-10 23:58:28,202.97105546065066,6,657,False
1266,1,2017-01-11 01:16:22,1161.6256364866024,1,144,True
1267,1,2017-01-11 01:18:56,250.41566714602433,0,10,True
1268,0,2017-01-11 01:44:29,72.53088470072859,1,135,True
1269,1,2017-01-11 01:49:41,477.67753947539177,2,224,False
1270,0,2017-01-11 02:26:03,132.65288653843695,2,217,False
1271,1,2017-01-11 03:03:31,354.12860220581086,7,741,True
1272,0,2017-01-11 04:31:14,84.23305152313753,1,103,True
1273,0,2017-01-11 04:33:26,507.66167978744585,5,552,False
1274,1,2017-01-11 04:35:56,124.08415597251772,6,641,False
1275,1,2017-01-11 05:14:12,558.3068097321561,6,656,False
1276,1,2017-01-11 06:45:37,283.77367209215265,6,682,False
1277,0,2017-01-11 11:07:47,197.38721396938192,0,66,True
1278,0,2017-01-11 12:02:35,185.61763027477488,2,238,False
1279,0,2017-01-11 14:13:22,1934.1898585897854,7,783,True
1280,0,2017-01-11 14:15:34,258.52387504228886,5,598,True
1281,1,2017-01-11 14:19:27,147.55999169009394,4,413,True
1165,1,2017-01-11 14:50:28,182.07951228793831,0,82,True
1282,0,2017-01-11 14:57:29,1188.1736427284402,6,662,False
1283,0,2017-01-11 15:01:09,227.62256122732887,6,669,False
1284,1,2017-01-11 15:03:52,478.52718522130203,8,879,True
1285,1,2017-01-11 15:38:10,125.71913409266938,1,198,True
1286,0,2017-01-11 15:39:14,386.72461848502854,2,223,False
1287,0,2017-01-11 15:45:49,221.81937772082333,0,53,True
1288,1,2017-01-11 17:54:06,347.23801072720596,1,102,True
1289,1,2017-01-11 17:59:31,392.2609778005519,3,349,False
1290,1,2017-01-11 18:15:19,154.6488186636919,5,596,False
1291,1,2017-01-11 18:59:37,722.9610431688586,7,792,True
1292,1,2017-01-11 19:47:52,740.5273987493922,0,28,True
1293,1,2017-01-11 20:25:53,762.7571680547711,2,227,False
1294,1,2017-01-11 20:40:53,293.9449472689231,2,270,False
1295,1,2017-01-11 21:44:45,96.97530415878958,3,324,False
1101,1,2017-01-11 22:02:52,495.29688982277395,1,154,True
1296,0,2017-01-11 22:39:32,1485.8811431985207,7,784,False
1147,0,2017-01-11 22:43:06,256.54169762813353,4,445,True
1297,1,2017-01-12 00:05:20,548.2395165467997,2,218,False
1180,0,2017-01-12 01:20:59,320.9557372984273,2,235,False
1298,1,2017-01-12 01:36:53,188.5012107129066,8,803,False
1034,1,2017-01-12 02:05:56,1667.625218439152,4,475,False
1299,0,2017-01-12 03:39:55,240.73120183757584,2,225,False
1300,1,2017-01-12 04:34:13,571.9805321209359,0,8,True
1301,0,2017-01-12 04:47:18,1575.4189661157595,5,572,False
1302,1,2017-01-12 04:47:50,183.09215701236457,7,720,True
1303,1,2017-01-12 04:57:22,303.5235843482072,7,753,True
1304,1,2017-01-12 05:19:31,710.8486905009278,1,113,True
1305,0,2017-01-12 07:19:00,375.9055863253752,8,818,True
1306,1,2017-01-12 12:53:29,876.3385645861874,6,676,False
1307,1,2017-01-12 13:38:12,1923.609205465787,5,541,True
1054,1,2017-01-12 14:22:09,330.97245168270734,0,19,True
1308,1,2017-01-12 14:29:18,100.53649418035164,2,293,False
1309,0,2017-01-12 14:58:53,231.1715972590702,8,883,True
1310,1,2017-01-12 15:19:07,526.6025963018468,0,50,True
1311,1,2017-01-12 15:39:00,309.2438596795293,6,604,False
1312,1,2017-01-12 16:23:30,119.17024173524807,6,614,False
1313,1,2017-01-12 16:27:23,440.48588636884386,2,284,False
1193,1,2017-01-12 16:38:04,123.55122350617391,4,442,False
1314,1,2017-01-12 16:45:47,495.29688982277395,1,154,True
1315,1,2017-01-12 16:45:54,762.7571680547711,2,227,False
1316,0,2017-01-12 17:02:14,490.19548683495805,3,351,False
1317,0,2017-01-12 17:43:49,222.61104317764233,7,740,True
1318,0,2017-01-12 17:43:57,476.4075327587983,1,137,True
1319,0,2017-01-12 18:16:19,179.23694987566884,5,578,True
1320,0,2017-01-12 18:37:37,208.39942608177728,3,334,False
1321,1,2017-01-12 18:39:43,1525.033842953082,7,765,True
1322,1,2017-01-12 18:57:10,499.03161893533724,5,537,False
1323,1,2017-01-12 19:34:00,159.8419952362416,0,12,True
1324,1,2017-01-12 20:22:04,421.7211565094703,1,151,True
1325,0,2017-01-12 20:43:18,56.95157904400478,0,15,True
1326,1,2017-01-12 20:50:56,276.13934460454493,5,573,False
1327,1,2017-01-12 21:57:31,88.71318724709005,4,497,True
1328,0,2017-01-12 22:13:55,84.11583183441348,0,76,True
1329,0,2017-01-12 22:53:21,374.27950248906546,7,777,True
1330,0,2017-01-12 23:28:39,697.6665969398092,7,799,True
1331,1,2017-01-12 23:51:17,164.55029821650666,0,73,True
1332,1,2017-01-13 00:55:38,303.85465636343224,1,106,True
1333,1,2017-01-13 01:01:50,432.4999696006084,0,97,True
1334,1,2017-01-13 02:00:11,468.7996182735831,8,891,True
1335,1,2017-01-13 02:49:13,1353.3617234473445,8,886,True
1336,1,2017-01-13 03:03:34,1194.324905764842,0,30,True
1337,1,2017-01-13 03:13:04,160.13078722489857,5,565,True
1338,0,2017-01-13 03:13:43,198.70825998262572,5,509,False
1339,1,2017-01-13 03:13:59,619.5305959125399,5,597,False
1340,1,2017-01-13 03:15:16,164.78862303564134,8,856,True
1338,0,2017-01-13 03:15:59,155.095177752971,7,701,True
1341,0,2017-01-13 03:17:43,759.7683084590367,8,874,False
1342,0,2017-01-13 03:17:59,303.7532546953621,0,16,True
1263,0,2017-01-13 03:33:31,182.68424164849372,1,111,True
1074,1,2017-01-13 04:00:38,476.4075327587983,1,137,True
1343,0,2017-01-13 04:14:34,187.281979892894,7,796,True
1344,1,2017-01-13 04:52:02,129.79765609802382,5,530,True
1345,0,2017-01-13 06:25:32,350.7590017875679,1,130,True
1346,1,2017-01-13 07:08:49,224.97921165464516,7,708,True
1347,1,2017-01-13 07:35:54,799.2501934268034,0,38,True
1348,1,2017-01-13 11:31:06,306.4227737592851,3,341,False
1349,1,2017-01-13 14:34:56,860.3952272251117,5,574,False
1350,1,2017-01-13 15:08:51,104.54503407768722,6,650,False
1209,1,2017-01-13 15:38:08,527.200225681732,7,798,True
1351,0,2017-01-13 16:08:26,141.3317678070266,6,625,False
1352,0,2017-01-13 16:16:53,303.3999911001485,3,321,False
1353,0,2017-01-13 17:03:33,1183.8349772914535,3,346,False
1354,1,2017-01-13 17:19:06,462.70119614218856,4,432,False
1355,0,2017-01-13 17:20:30,599.4150801421163,8,852,True
1356,1,2017-01-13 17:40:34,88.35422897953335,6,671,False
1357,1,2017-01-13 18:49:13,124.08415597251772,6,641,False
1358,0,2017-01-13 18:54:48,384.953757756642,7,781,True
1155,0,2017-01-13 19:31:34,81.24094567412652,5,519,True
1135,0,2017-01-13 19:31:42,286.19226800676995,8,801,True
1134,1,2017-01-13 19:47:16,760.545922089364,3,358,False
1359,0,2017-01-13 20:34:20,125.45952621289288,2,275,False
1360,1,2017-01-13 20:41:20,666.0831582912085,2,231,False
1361,0,2017-01-13 20:41:47,539.1754946580214,2,281,False
1362,0,2017-01-13 20:43:15,1164.4103985119655,7,726,True
1363,1,2017-01-13 20:50:38,368.18673129946916,0,14,True
1364,1,2017-01-13 20:59:33,1600.0498010619226,8,841,True
1365,1,2017-01-13 21:02:47,327.87346617229525,8,875,False
1366,1,2017-01-13 21:04:35,87.40994844881504,3,330,False
1367,0,2017-01-13 21:09:52,593.1003156365219,7,749,True
1368,1,2017-01-13 21:41:25,236.74068104180682,8,802,False
1369,0,2017-01-13 22:36:32,325.0467516911873,4,405,False
1370,0,2017-01-13 22:52:29,412.3960451190938,1,191,True
1371,1,2017-01-13 22:59:09,171.50090288873443,7,782,True
1372,1,2017-01-13 23:12:35,367.47631500555764,0,69,True
1373,1,2017-01-13 23:12:37,135.4187252517672,8,853,True
1374,0,2017-01-13 23:21:35,539.1754946580214,2,281,False
1375,1,2017-01-13 23:36:24,591.0872044306929,3,393,False
1376,0,2017-01-13 23:53:26,2401.260402344702,0,89,True
1377,1,2017-01-14 00:17:58,247.96068409793392,8,868,True
1378,0,2017-01-14 00:51:39,742.6375391200252,6,673,False
1058,0,2017-01-14 00:56:13,460.31592908992866,2,269,False
1379,0,2017-01-14 01:04:49,50.774818940381756,7,766,True
1380,0,2017-01-14 02:00:13,210.37326517735855,7,760,True
1285,1,2017-01-14 02:25:10,393.2659114851989,8,863,False
1381,0,2017-01-14 02:40:05,202.97105546065066,6,657,False
1382,1,2017-01-14 03:14:04,300.6694834860636,8,872,False
1383,0,2017-01-14 03:34:46,1303.1081693698986,5,569,True
1384,1,2017-01-14 03:59:07,250.5288325806881,0,67,True
1192,1,2017-01-14 05:08:38,521.1474053246526,3,316,False
1385,0,2017-01-14 09:21:07,880.5457668423771,4,416,False
1386,1,2017-01-14 12:43:15,103.12057077578493,2,222,False
1387,1,2017-01-14 15:40:00,130.52594738435363,8,898,True
1107,0,2017-01-14 15:58:09,20.241626137040697,8,819,True
1388,0,2017-01-14 16:13:10,125.58227748914138,7,761,True
1389,1,2017-01-14 16:18:46,439.9868952597147,6,667,False
1390,1,2017-01-14 18:45:46,503.91508608526567,5,575,True
1391,1,2017-01-14 19:07:56,667.5123814930248,7,736,False
1392,1,2017-01-14 19:11:19,128.58268158288223,5,570,True
1393,0,2017-01-14 19:18:35,126.78080240355123,2,240,False
1394,0,2017-01-14 21:09:44,350.0927773325492,2,261,False
1395,0,2017-01-14 21:25:54,326.0060052789429,2,287,False
1396,0,2017-01-14 21:34:12,735.0247690789963,0,35,True
1397,1,2017-01-14 21:44:09,432.4999696006084,0,97,True
1398,1,2017-01-14 21:46:13,1194.324905764842,0,30,True
1399,0,2017-01-14 22:09:20,300.6694834860636,8,872,False
1186,0,2017-01-14 22:21:17,89.07626913287113,0,26,True
1400,1,2017-01-14 22:32:03,478.519039148208,2,255,False
1401,0,2017-01-14 22:32:46,307.3811370017266,2,248,False
1402,1,2017-01-14 22:41:30,211.44757203887934,0,24,True
1279,0,2017-01-14 23:07:57,183.6555322848936,4,489,False
1403,1,2017-01-15 00:06:03,400.70933443262106,5,528,True
